,Image_path,True_label,Prediction,Scores
136,data/test/title/LCE-1931-07-10-a-i0012.jpg,8,8,"(6.4199424, 3.4691339, 5.866935, 10.742256, 4.618723, 6.5532026, 4.9560575, 7.565777, 17.758131, 8.9412985)"
137,data/test/title/LCE-1941-08-18-a-i0015.jpg,8,8,"(5.860104, 2.999321, 7.9049726, 13.238535, 4.000343, 6.523933, 4.8723464, 9.231766, 18.666618, 7.993629)"
138,data/test/title/LCE-1901-02-16-a-i0011.jpg,8,8,"(7.6328773, 2.464034, 6.3291407, 10.141483, 4.2883167, 4.8864365, 4.057724, 5.6657405, 18.542686, 8.407745)"
139,data/test/title/LCE-1942-01-02-a-i0012.jpg,8,8,"(8.23597, 4.8623323, 6.814633, 11.890772, 4.0577984, 6.697034, 10.889842, 6.7634926, 20.008938, 9.147597)"
140,data/test/title/LCE-1907-08-14-a-i0009.jpg,8,8,"(7.5311007, 4.424256, 7.5602217, 12.783773, 4.439653, 6.765075, 5.561968, 8.406754, 18.245735, 8.153783)"
141,data/test/title/LCE-1933-10-09-a-i0017.jpg,8,8,"(9.664742, 2.2252526, 7.7199965, 13.455034, 5.910088, 8.458769, 6.5852575, 10.146568, 20.534527, 10.259401)"
142,data/test/title/LCE-1914-05-11-a-i0016.jpg,8,8,"(9.186788, 1.8285462, 7.22096, 8.386998, 5.1133676, 8.683216, 2.7850046, 7.3964205, 13.700566, 8.0815935)"
143,data/test/title/LCE-1911-10-18-a-i0002.jpg,8,8,"(8.465475, 4.8445287, 8.772576, 13.125, 5.8215466, 8.643644, 6.758519, 8.9529, 13.400633, 10.944368)"
144,data/test/title/LCE-1919-07-12-a-i0020.jpg,8,9,"(2.920836, 1.5131961, 5.33554, 5.3070984, -0.10377896, 3.0684855, 0.10963857, 4.271184, 10.88485, 10.969919)"
145,data/test/title/LCE-1902-02-19-a-i0007.jpg,8,8,"(6.7451987, 2.5896661, 8.045119, 12.30821, 4.9819474, 7.569281, 3.9579322, 7.317755, 17.113962, 6.302198)"
146,data/test/title/LCE-1913-02-15-a-i0009.jpg,8,8,"(7.735463, 1.6088942, 6.29015, 13.250447, 5.5239596, 5.437778, 6.8169208, 7.9064355, 19.600216, 9.081633)"
147,data/test/title/LCE-1909-05-01-a-i0001.jpg,8,9,"(4.330989, 2.2478437, 6.0384603, 7.367841, 1.1192904, 3.703489, 2.8943963, 5.3971853, 10.454877, 12.117913)"
148,data/test/title/LCE-1943-01-27-a-i0008.jpg,8,9,"(2.4396932, 3.026153, 6.131516, 4.988761, 0.42215824, 1.5768471, 1.4152, 3.98827, 10.63397, 10.825684)"
149,data/test/title/LCE-1950-02-24-a-i0001.jpg,8,8,"(8.030593, 3.5584555, 4.938368, 16.593685, 6.815647, 6.6090136, 6.5562935, 7.5573864, 20.400242, 8.451569)"
150,data/test/title/LCE-1948-09-17-a-i0020.jpg,8,8,"(6.994361, 2.6041007, 5.8840747, 13.639858, 4.79748, 6.2906604, 5.9323344, 6.9748535, 19.55018, 7.964494)"
151,data/test/title/LCE-1906-06-09-a-i0002.jpg,8,8,"(9.163799, 5.2445326, 7.8000355, 13.915186, 6.5393767, 8.240545, 5.559846, 8.478455, 14.535761, 9.373438)"
152,data/test/title/LCE-1933-02-01-a-i0009.jpg,8,8,"(2.512453, 2.5646443, 6.439208, 5.948783, 1.1230001, 2.9274144, 1.2599003, 4.1588063, 12.928428, 12.228624)"
153,data/test/title/LCE-1906-03-14-a-i0020.jpg,8,8,"(6.9859533, 3.888811, 7.1507397, 11.553229, 5.2804155, 7.0889916, 5.6665587, 7.3479524, 13.816505, 10.570862)"
154,data/test/title/LCE-1926-12-24-a-i0057.jpg,8,8,"(7.4108624, 3.908195, 7.524726, 12.320356, 4.2054343, 5.9826117, 10.737264, 6.9135404, 19.125854, 8.871759)"
155,data/test/title/LCE-1915-04-17-a-i0011.jpg,8,8,"(7.7547183, 3.1693883, 5.919083, 13.501465, 5.065931, 5.81575, 6.99757, 7.362402, 19.227196, 8.52209)"
156,data/test/title/LCE-1923-03-09-a-i0051.jpg,8,8,"(7.7213097, 1.8578455, 7.4943438, 14.099172, 4.000772, 5.2055507, 4.9058614, 10.415435, 18.788286, 8.274888)"
157,data/test/title/LCE-1948-06-09-a-i0015.jpg,8,8,"(7.0277367, 2.255992, 5.3893323, 14.069818, 3.494707, 4.5019245, 4.8555827, 6.738659, 18.328522, 6.790399)"
158,data/test/title/LCE-1933-09-15-a-i0015.jpg,8,8,"(7.062701, 3.9974325, 6.442464, 11.181274, 3.918544, 6.138914, 10.336999, 6.655799, 17.345222, 8.631838)"
159,data/test/title/LCE-1910-12-31-a-i0018.jpg,8,8,"(5.3044543, 2.272387, 7.2398396, 12.595739, 4.1033974, 6.3654485, 5.6053424, 9.32109, 17.82306, 8.785194)"
160,data/test/title/LCE-1908-10-07-a-i0011.jpg,8,8,"(9.029221, 2.7467642, 6.015542, 13.717495, 5.305723, 6.1742353, 7.236601, 7.3189783, 18.65645, 9.276306)"
161,data/test/title/LCE-1952-02-27-a-i0002.jpg,8,8,"(7.6955338, 1.9336481, 6.3469963, 10.424835, 3.743126, 5.149538, 3.208954, 5.9955025, 15.095676, 8.433699)"
162,data/test/title/LCE-1908-09-26-a-i0010.jpg,8,8,"(8.837333, 2.6382442, 5.8142896, 15.120247, 5.6786704, 7.4557962, 6.017576, 8.969788, 20.58495, 9.416475)"
163,data/test/title/LCE-1915-04-07-a-i0012.jpg,8,8,"(4.751196, 3.4738712, 6.5922737, 12.841732, 4.746924, 6.230343, 5.796137, 6.2973247, 13.881657, 9.750629)"
164,data/test/title/LCE-1906-02-03-a-i0003.jpg,8,8,"(8.903318, -0.703575, 5.3210526, 6.3278275, 4.1173754, 7.0955334, 2.7257593, 6.2871933, 10.69721, 7.513868)"
165,data/test/title/LCE-1915-12-08-a-i0013.jpg,8,8,"(7.339509, 2.1761513, 7.6864557, 13.4200325, 3.8929377, 7.791891, 4.227691, 11.745155, 18.371944, 8.789721)"
166,data/test/title/LCE-1904-03-09-a-i0001.jpg,8,8,"(6.9662414, 3.0227923, 7.758686, 12.533203, 5.2451773, 6.417171, 5.727673, 6.7567277, 18.698978, 8.522563)"
167,data/test/title/LCE-1933-05-03-a-i0012.jpg,8,8,"(7.2334676, 1.3840916, 6.1433816, 13.38339, 4.7073693, 5.4161186, 6.0836, 8.178869, 18.851645, 8.284659)"
168,data/test/title/LCE-1949-12-19-a-i0016.jpg,8,8,"(7.488406, 4.751896, 6.7390723, 12.421772, 3.5036514, 7.1088743, 9.312788, 7.3105035, 19.235523, 8.043559)"
169,data/test/graph/GDL-1989-04-17-a-i0064.jpg,2,2,"(2.4787652, 2.8900998, 16.241558, 5.051486, 2.2114604, 7.716739, -1.075819, 4.221695, 4.81161, 0.9053867)"
170,data/test/graph/JDG-1976-01-09-a-i0041.jpg,2,2,"(3.1031013, 2.3567114, 15.951915, 5.832821, 3.220642, 8.807186, 0.020738363, 1.1969919, 4.633116, 0.08791125)"
171,data/test/graph/EXP-1903-12-16-a-i0044.jpg,2,2,"(2.3721898, 3.8936343, 14.632233, 5.1561904, 1.0102453, 8.156523, 0.58334005, 5.0616894, 6.3214273, 4.589448)"
172,data/test/graph/EXP-1962-11-21-a-i0136.jpg,2,2,"(4.068666, 5.3338346, 17.71864, 3.3450363, 2.9553614, 9.25696, 0.48363817, 5.209739, 6.3327003, 3.721128)"
173,data/test/graph/EXP-1935-03-04-a-i0105.jpg,2,2,"(3.7600503, 6.1083717, 17.259117, 6.1585712, 2.3263998, 9.721736, 2.0819292, 6.2974896, 6.9683943, 4.5805874)"
174,data/test/graph/EXP-1923-08-21-a-i0071.jpg,2,2,"(1.3859239, 4.072528, 11.405938, 5.9345403, 1.6449988, 6.6941423, 2.0358267, 5.9322767, 8.410308, 3.627079)"
175,data/test/graph/EXP-1912-02-02-a-i0108.jpg,2,2,"(2.9539506, 3.008383, 13.607555, 4.9442916, 1.4832574, 8.747284, 2.3040369, 6.5855236, 9.033031, 3.4788718)"
176,data/test/graph/GDL-1979-02-05-a-i0102.jpg,2,2,"(3.3277497, 2.2808692, 18.046585, 4.3621216, 2.8533633, 10.931511, 0.6561171, 6.061184, 6.921588, 3.917522)"
177,data/test/graph/JDG-1908-10-10-a-i0031.jpg,2,2,"(4.432686, 3.8964014, 12.889138, 5.8174915, 2.5525842, 9.672771, 0.079387784, 3.914064, 10.056074, 3.8195884)"
178,data/test/graph/EXP-1911-12-09-a-i0115.jpg,2,2,"(2.9009323, 3.5610485, 13.500032, 5.620408, 2.0688343, 8.369668, 0.90050626, 5.3944063, 9.599007, 2.8037288)"
179,data/test/graph/EXP-1951-01-29-a-i0116.jpg,2,2,"(2.2291696, 7.1405754, 16.986494, 4.7110243, 2.42071, 11.152347, 2.1593328, 4.5808864, 7.72126, 5.352292)"
180,data/test/graph/EXP-1921-08-31-a-i0070.jpg,2,2,"(0.8904593, 6.5518875, 11.614519, 5.6861286, 3.319499, 7.280859, 2.5347078, 4.5824227, 10.069921, 3.6770725)"
181,data/test/graph/EXP-1916-01-19-a-i0064.jpg,2,2,"(3.761704, 6.874236, 13.68384, 8.063705, 2.7180145, 9.04686, 0.9420974, 7.9770365, 8.550297, 3.7908404)"
182,data/test/graph/EXP-1913-04-28-a-i0115.jpg,2,2,"(3.691419, 5.0488605, 12.732359, 6.269412, 3.2809482, 8.497839, 2.3249464, 7.342174, 7.269362, 3.364074)"
183,data/test/graph/EXP-1923-03-16-a-i0102.jpg,2,2,"(3.0627415, 5.5056267, 13.292754, 5.4914837, 2.2481267, 11.003771, 3.3404074, 6.4183397, 6.9455495, 4.25194)"
184,data/test/graph/EXP-1912-11-26-a-i0106.jpg,2,2,"(3.4647665, 5.9474926, 12.148605, 7.3817806, 3.1523204, 8.603785, 1.6386302, 5.6262507, 6.878816, 3.475784)"
185,data/test/graph/EXP-1945-04-05-a-i0192.jpg,2,2,"(3.4288442, 6.308274, 17.870464, 4.824236, 3.532067, 9.974389, 1.9786804, 6.740974, 7.921418, 4.7053075)"
186,data/test/graph/EXP-1923-03-21-a-i0095.jpg,2,2,"(0.9261763, 4.6437144, 8.544199, 6.633326, 0.44019854, 7.1259203, 2.0169094, 5.725082, 7.4496045, 2.2861845)"
187,data/test/graph/EXP-1970-01-17-a-i0061.jpg,2,2,"(1.9265487, 4.937254, 16.339825, 4.930968, 2.5024118, 7.6320066, 0.41356456, 6.644923, 8.136259, 3.1879299)"
188,data/test/graph/GDL-1989-04-17-a-i0064_2.jpg,2,2,"(0.4036138, 1.302894, 15.1372595, 5.602154, 1.1860358, 9.157367, 0.17747188, 4.1911077, 4.2157693, 1.959546)"
189,data/test/graph/JDG-1997-05-01-a-i0235.jpg,2,2,"(1.0043364, 3.8666182, 13.867151, 6.5104656, 4.2686276, 7.7756767, 1.0856506, 0.2311163, 3.6947515, 2.8626978)"
190,data/test/graph/EXP-1913-02-21-a-i0127.jpg,2,2,"(3.7304645, 4.6550913, 12.951087, 5.9885044, 1.6436765, 9.674838, 2.4654365, 7.2517676, 8.970663, 4.9417124)"
191,data/test/graph/EXP-1908-07-09-a-i0073_2.jpg,2,2,"(3.0530453, 3.663194, 9.647053, 5.6748066, 2.0024593, 8.823326, 3.3188195, 7.9992537, 9.184216, 4.4264784)"
192,data/test/graph/GDL-1979-10-09-a-i0095.jpg,2,2,"(2.0761945, 0.9506486, 15.882826, 3.5630643, 2.3191898, 7.4661202, 0.8466221, 2.8687572, 3.9545374, 2.1036677)"
193,data/test/graph/IMP-1994-10-29-a-i0103.jpg,2,2,"(1.77808, 3.6481314, 14.068943, 7.255061, 2.116211, 8.538491, 1.3774025, -1.2067628, 8.73258, 2.5436244)"
194,data/test/graph/EXP-1913-09-08-a-i0104.jpg,2,2,"(4.349406, 4.895536, 13.194345, 7.075526, 1.9484205, 9.3687, 2.5287309, 9.169708, 8.007515, 4.4005847)"
195,data/test/graph/EXP-1918-02-08-a-i0068.jpg,2,2,"(2.8682284, 4.898259, 9.923435, 6.507891, 3.071491, 7.988259, 1.4962435, 4.8238206, 8.206463, 5.5891924)"
196,data/test/graph/EXP-1936-05-22-a-i0112.jpg,2,2,"(3.919821, 6.2448883, 16.588657, 5.652398, 1.8084928, 9.675619, 0.30399656, 7.806224, 6.400598, 3.7016377)"
197,data/test/graph/GDL-1996-02-01-a-i0256.jpg,2,2,"(2.9363663, 2.9645324, 14.320915, 8.89682, 4.83332, 8.540788, -0.8694649, 4.9759707, 7.2249107, 2.4811778)"
198,data/test/graph/EXP-1931-10-26-a-i0101_2.jpg,2,2,"(4.3453207, 5.4127884, 16.868809, 5.324813, 3.9864395, 10.336913, 1.2005336, 5.9278107, 6.259365, 5.7557535)"
199,data/test/graph/EXP-1913-11-07-a-i0100.jpg,2,2,"(5.827814, 6.932275, 16.213518, 8.285979, 3.3047683, 10.184677, 2.2067502, 9.768782, 10.483387, 4.9230685)"
200,data/test/graph/EXP-1903-11-30-a-i0052.jpg,2,2,"(3.2974114, 5.4278407, 15.972733, 4.8394465, 2.624631, 8.58653, 3.3370664, 3.4496622, 6.129537, 4.4891863)"
201,data/test/graph/EXP-1920-10-02-a-i0159.jpg,2,2,"(5.285363, 6.7165546, 13.027994, 7.0558586, 2.0255232, 10.215635, 1.3359544, 7.529319, 8.068044, 4.1276407)"
202,data/test/graph/EXP-1948-05-28-a-i0189.jpg,2,2,"(3.8328252, 6.5431833, 16.378832, 5.0619955, 2.3459682, 10.318837, 1.0311228, 7.301255, 7.730297, 3.991509)"
203,data/test/graph/JDG-1907-09-14-a-i0064.jpg,2,2,"(5.157476, 2.4335575, 14.334591, 4.5002317, 1.8539327, 9.789452, -0.4102524, 6.421927, 9.45902, 3.5660372)"
204,data/test/graph/EXP-1915-02-26-a-i0072.jpg,2,2,"(3.1674743, 4.724224, 16.89775, 5.2896423, 3.8429334, 10.479694, 1.6513984, 7.7147403, 8.038121, 4.4439116)"
205,data/test/other/LCE-1926-11-05-a-i0060.jpg,9,3,"(2.9447305, 3.9513826, 2.6508255, 10.929964, 3.706765, 6.048149, 0.45828497, 4.2464023, 7.170644, 2.7382884)"
206,data/test/other/IMP-1995-08-12-a-i0127.jpg,9,0,"(8.397237, 2.2874286, 4.815361, 7.0126767, 6.7298613, 6.4810266, 4.939558, 7.224957, 7.11952, 3.5334792)"
207,data/test/other/LCE-1941-01-03-a-i0020.jpg,9,8,"(2.7644033, 1.7552717, 2.0688787, 9.279158, 6.5474095, 6.13562, 1.5425528, 3.5814152, 10.353721, 4.1327744)"
208,data/test/other/LCE-1994-10-05-a-i0047.jpg,9,3,"(1.0450671, 2.344212, 3.8196807, 8.195709, 6.65721, 5.6775446, 0.79185176, 6.0033073, 7.683421, 7.408103)"
209,data/test/game/EXP-1976-05-15-a-i0373.jpg,1,2,"(5.416781, 10.473167, 11.961815, 3.672214, 3.6671376, 9.203018, 3.4699728, 4.069956, 8.553914, 4.543139)"
210,data/test/game/IMP-2017-11-18-a-i0260.jpg,1,1,"(5.2170897, 11.053759, 9.172638, 1.450762, 6.6185827, 9.8304405, 6.6301737, 5.1350813, 8.62436, 6.521723)"
211,data/test/game/JDG-1947-12-27-a-i0052.jpg,1,8,"(4.8907256, 10.162092, 7.4190817, 9.503103, 1.9770468, 9.679571, 2.404553, 7.629244, 10.962563, 5.7322865)"
212,data/test/game/IMP-1941-10-18-a-i0034.jpg,1,8,"(0.47545505, 6.9835076, 1.8302841, 4.4583015, 2.376752, 3.6415484, 6.546144, 1.0773896, 11.025682, 4.222731)"
213,data/test/game/IMP-1973-09-01-a-i0208.jpg,1,1,"(4.523986, 10.895096, 10.341314, 4.6431017, 4.1733017, 8.516109, 5.665392, 4.927356, 9.427803, 4.4430714)"
214,data/test/game/EXP-2017-07-07-a-i0104.jpg,1,8,"(1.0760627, 13.065781, 6.216675, 7.0386505, 3.964253, 7.282057, 4.4702363, -0.25431105, 14.198769, 4.3853927)"
215,data/test/game/GDL-1964-05-30-a-i0320.jpg,1,1,"(7.267445, 14.13625, 12.756159, 4.2103806, 4.505622, 11.8003845, 5.582139, 7.405766, 7.5478086, 6.075012)"
216,data/test/game/JDG-1988-01-20-a-i0172.jpg,1,2,"(8.794199, 9.8396015, 11.1945915, 6.407589, 4.9592047, 9.183318, 5.819176, 4.434051, 8.166872, 4.556047)"
217,data/test/game/JDG-1942-06-09-a-i0052.jpg,1,1,"(4.43925, 9.524364, 6.315058, 5.5025887, 4.100595, 8.238586, 4.859913, 5.4520946, 7.4617286, 6.9280005)"
218,data/test/game/GDL-1915-07-04-a-i0099.jpg,1,5,"(13.583212, 10.187257, 12.256863, 10.960947, 4.964467, 13.706618, 4.9218783, 7.328028, 10.6259365, 5.7463803)"
219,data/test/game/JDG-1987-11-06-a-i0201.jpg,1,5,"(3.5100472, 9.824018, 5.6859255, 6.383949, 6.2156253, 10.159973, 4.4291725, 4.12498, 5.0853443, 6.007966)"
220,data/test/game/IMP-1981-10-23-a-i0114.jpg,1,8,"(1.8968294, 9.660097, 3.980919, 6.6642303, 0.49236423, 4.12645, 8.182087, 1.4452472, 12.488239, 4.4915285)"
221,data/test/game/IMP-1958-06-25-a-i0118.jpg,1,1,"(3.7817347, 11.085297, 8.169786, 3.9895205, 4.2848787, 8.314742, 4.3278337, 5.672681, 8.595079, 5.121106)"
222,data/test/game/GDL-1961-04-08-a-i0326.jpg,1,1,"(5.521625, 11.711319, 6.2106347, 8.571515, 3.2577653, 8.96872, 4.609715, 6.218586, 9.146482, 6.182575)"
223,data/test/game/EXP-2000-11-14-a-i0347_2.jpg,1,2,"(5.1321597, 8.839808, 11.583569, 2.3223753, 4.6947756, 9.812542, 4.934894, 4.2116017, 8.499105, 5.2292385)"
224,data/test/game/EXP-1972-06-12-a-i0345_2.jpg,1,1,"(5.4900146, 12.025486, 10.0241785, 5.4729915, 4.7234063, 8.125082, 5.774509, 3.2595296, 8.880863, 4.8284764)"
225,data/test/game/EXP-1967-09-29-a-i0450_2.jpg,1,1,"(6.365883, 12.663773, 11.885308, 5.9828644, 5.010874, 9.999572, 5.5855274, 5.795072, 8.731594, 6.1458025)"
226,data/test/game/IMP-2002-05-06-a-i0141.jpg,1,2,"(5.107989, 9.851488, 10.589315, 2.9882545, 3.7750425, 8.940142, 4.9531727, 3.742526, 8.452042, 5.82584)"
227,data/test/game/GDL-1938-09-18-a-i0054.jpg,1,5,"(6.3152657, 8.315908, 8.091015, 7.255662, 6.030567, 10.023138, 3.8883357, 5.0207176, 8.605363, 5.99039)"
228,data/test/game/GDL-1926-07-12-a-i0063_2.jpg,1,8,"(-0.35739315, 8.729753, 4.3658986, 3.303977, 3.0461686, 4.735094, 6.3103046, 2.1695473, 11.429794, 4.6340084)"
229,data/test/game/IMP-1973-10-31-a-i0019.jpg,1,1,"(3.012599, 10.6537895, 10.238272, 4.287224, 3.7146993, 7.6415424, 5.374508, 3.8940315, 10.085005, 4.295239)"
230,data/test/game/GDL-1974-11-02-a-i0180_9.jpg,1,2,"(7.9796042, 11.467164, 16.689922, 5.3216805, 4.248543, 12.202196, 4.9256887, 9.893702, 10.080624, 7.2469215)"
231,data/test/game/EXP-1956-03-05-a-i0103.jpg,1,1,"(6.3848515, 13.048265, 10.580631, 4.164172, 4.1942835, 10.257121, 5.728344, 4.9207, 8.608348, 6.0668945)"
232,data/test/game/GDL-1964-05-30-a-i0320_6.jpg,1,1,"(4.834666, 12.798297, 5.277661, 5.5694003, 2.8213985, 9.371773, 5.317179, 5.7169237, 8.344728, 6.5683513)"
233,data/test/game/GDL-1971-03-06-a-i0329.jpg,1,1,"(4.7094927, 11.05387, 5.906879, 7.133951, 4.6547084, 9.35281, 3.7717128, 4.965184, 8.218941, 6.910678)"
234,data/test/game/EXP-2013-08-14-a-i0109.jpg,1,1,"(-0.11961639, 11.321399, 3.4298358, 2.1701307, 1.1532865, 6.352229, 3.6193347, 1.8185197, 9.785028, 4.5370865)"
235,data/test/game/JDG-1974-05-18-a-i0221_2.jpg,1,1,"(5.5724115, 10.700037, 5.22305, 7.014183, 3.9863477, 8.889021, 3.9557917, 6.2554584, 7.523201, 8.4521265)"
236,data/test/game/EXP-2009-03-18-a-i0136.jpg,1,1,"(1.1754034, 11.147388, 4.2182045, 4.332058, 2.4993422, 4.1238956, 6.254801, 0.0136560425, 10.803061, 4.5694075)"
237,data/test/game/EXP-1939-12-13-a-i0083.jpg,1,2,"(7.26513, 9.520204, 10.753111, 9.023876, 5.46222, 8.142642, 4.5077276, 5.084285, 8.849953, 5.2117195)"
238,data/test/game/EXP-1965-10-04-a-i0242.jpg,1,8,"(0.6127485, 8.058987, 1.4977732, 2.0603054, 1.3826463, 3.3433967, 6.296918, 0.31077206, 10.342614, 3.4669662)"
239,data/test/game/JDG-1974-09-14-a-i0221.jpg,1,1,"(6.443872, 11.026098, 9.900557, 5.7286453, 4.2520304, 10.669463, 6.098832, 5.7221065, 9.683392, 6.2824974)"
240,data/test/game/IMP-1989-07-01-a-i0086_3.jpg,1,1,"(5.860676, 9.76367, 9.591856, 4.5320687, 3.8460076, 9.084058, 6.514139, 4.3076553, 9.419029, 5.154473)"
241,data/test/game/GDL-1958-03-15-a-i0317.jpg,1,1,"(7.35697, 13.639396, 13.584262, 5.3439074, 4.993661, 13.036333, 6.391411, 8.80076, 8.535809, 6.922085)"
242,data/test/game/EXP-2011-10-25-a-i0292.jpg,1,1,"(5.45164, 11.007553, 10.272371, 1.4764618, 6.529635, 10.453227, 6.6770196, 5.2206383, 8.645779, 6.941263)"
243,data/test/game/IMP-1985-07-06-a-i0063.jpg,1,2,"(3.8082514, 7.916893, 8.830532, 2.0430055, 3.4689388, 7.06332, 5.396758, 2.805145, 7.998188, 4.1549244)"
244,data/test/game/IMP-2008-10-15-a-i0133_3.jpg,1,2,"(5.042855, 8.600315, 8.919085, 1.9068227, 4.1953464, 8.918688, 4.796029, 3.7232325, 8.599333, 5.62208)"
245,data/test/game/IMP-1967-05-03-a-i0276.jpg,1,1,"(5.1601434, 10.989279, 10.580594, 6.4862967, 4.3689427, 9.91609, 4.9158797, 6.161995, 8.621677, 5.499543)"
246,data/test/game/EXP-1981-09-01-a-i0332.jpg,1,1,"(4.987795, 9.791519, 9.691753, 2.7843027, 3.168569, 7.9288673, 5.670251, 2.677342, 8.279295, 4.3970423)"
247,data/test/game/JDG-1943-06-09-a-i0074.jpg,1,2,"(3.71075, 11.029043, 11.228222, 3.161058, 5.2820606, 9.153144, 5.2668967, 3.8574896, 8.751413, 5.1124415)"
248,data/test/game/EXP-1936-02-14-a-i0035.jpg,1,1,"(5.0691824, 10.339197, 4.4142485, 6.9219494, 3.1091218, 8.922595, 3.85797, 5.0001364, 3.8288193, 6.9265966)"
249,data/test/game/EXP-1981-09-01-a-i0332_3.jpg,1,4,"(7.912676, 0.01004982, 2.579986, -2.649248, 12.47698, 3.3761098, 0.3429029, 2.701683, 5.8517165, 4.174462)"
250,data/test/game/EXP-1996-12-30-a-i0048.jpg,1,2,"(5.764065, 9.619742, 10.420488, 3.3690767, 3.9765873, 8.915024, 6.692314, 3.979342, 9.518829, 5.5792336)"
251,data/test/game/EXP-2014-07-11-a-i0125.jpg,1,8,"(3.631417, 8.139706, 7.1299853, 2.6240559, 3.5629315, 5.090641, 4.1324635, 1.798975, 10.214044, 5.146142)"
252,data/test/game/EXP-1959-02-20-a-i0098.jpg,1,1,"(7.295732, 13.588287, 12.681578, 5.4747143, 5.398887, 10.358513, 4.706602, 6.179975, 8.12047, 6.579484)"
253,data/test/game/JDG-1936-02-07-a-i0064.jpg,1,8,"(1.7176034, 7.0079527, 3.5020256, 3.5412097, 2.159381, 5.282523, 6.8789487, 1.3261256, 13.44887, 4.9107327)"
254,data/test/comic/IMP-1965-03-13-a-i0144.jpg,4,0,"(12.237342, 0.7239584, 6.495022, 7.2558165, 8.558848, 7.4618425, -0.69832605, 5.785041, 6.0590343, 5.675222)"
255,data/test/comic/IMP-1957-11-02-a-i0173_5.jpg,4,4,"(6.917483, 5.051313, 4.926783, 4.9967127, 10.878268, 4.984934, 3.3911657, 1.9855163, 2.775335, 4.456893)"
256,data/test/comic/GDL-1936-12-18-a-i0041.jpg,4,4,"(7.8755856, 2.713553, 3.483045, 9.248138, 11.907889, 8.009203, 2.062342, 2.1921709, 3.9294202, 6.4353)"
257,data/test/comic/IMP-1992-12-19-a-i0198_2.jpg,4,4,"(4.479697, 5.1547513, 6.030857, 4.6507707, 14.430527, 9.162304, 3.665742, 4.3338504, 3.864336, 6.849204)"
258,data/test/comic/IMP-1960-08-06-a-i0090_4.jpg,4,3,"(6.91909, 4.0907893, 4.616232, 8.704313, 7.7650785, 7.0081844, 4.772336, 3.120401, 4.4473753, 2.6063495)"
259,data/test/comic/IMP-1961-11-01-a-i0016.jpg,4,4,"(6.3458166, 2.776143, 5.866176, 1.1312716, 13.662085, 7.3209977, 0.72113836, 2.6634207, 5.765114, 4.7422485)"
260,data/test/comic/LCE-1999-01-22-a-i0030.jpg,4,4,"(7.2394905, 5.2746305, 5.763839, 4.6036377, 11.27117, 9.209282, 4.410642, 4.3032103, 3.400299, 7.2541285)"
261,data/test/comic/IMP-1960-08-06-a-i0090_7.jpg,4,5,"(3.6795943, 2.3847196, 3.6059475, 7.3484488, 8.963006, 8.979071, 0.5680331, 2.512251, 3.3461862, 1.7242471)"
262,data/test/comic/EXP-1956-07-25-a-i0105.jpg,4,4,"(5.552582, 6.3351536, 6.6256046, 6.074088, 10.36792, 4.388607, -0.28833246, 3.8762555, 3.4859707, 3.5943794)"
263,data/test/comic/IMP-1957-12-16-a-i0087.jpg,4,4,"(4.884511, 3.6699193, 4.477401, 2.9618213, 11.592686, 2.6464822, 1.5946796, 4.4492564, 0.65734065, 3.9213986)"
264,data/test/comic/EXP-1965-12-24-a-i0313_3.jpg,4,4,"(5.3152285, 4.8986807, 3.7277007, 2.6227956, 16.533966, 6.5410223, 2.127783, 1.3064888, 2.7217684, 3.8149493)"
265,data/test/comic/IMP-2012-09-01-a-i0115.jpg,4,4,"(2.6847265, 1.916249, -0.12233883, -3.5733447, 14.145569, 1.4161968, -0.86130035, 0.015222073, 4.82899, 2.2236977)"
266,data/test/comic/EXP-1959-02-20-a-i0098_4.jpg,4,4,"(2.4993582, 4.706555, 0.89818037, 6.633648, 13.246441, 5.5294447, 1.4198779, 5.642082, 5.093009, 2.2537067)"
267,data/test/comic/IMP-1974-02-12-a-i0183.jpg,4,4,"(5.0102863, 5.0940127, 3.3890474, 4.688328, 13.256703, 6.2893443, 4.1924715, 2.4429247, 4.168686, 5.840953)"
268,data/test/comic/IMP-1965-03-13-a-i0144_3.jpg,4,5,"(8.151294, 3.5709906, 6.658992, 6.0903807, 10.258155, 10.824337, 2.0889657, 5.0198507, 4.1269884, 3.0799623)"
269,data/test/comic/EXP-1958-05-20-a-i0092_3.jpg,4,4,"(3.7807288, 2.982135, 1.4351358, 4.4818745, 11.654469, 5.541601, -0.5911994, 5.8410254, 4.8216696, 2.0245738)"
270,data/test/comic/LCE-1969-05-19-a-i0016_3.jpg,4,4,"(3.7329361, 3.5401802, 2.7068372, 2.1932404, 16.255596, 4.617475, 1.2959161, 0.25892472, 2.7712615, 3.2824616)"
271,data/test/comic/IMP-1979-12-03-a-i0187.jpg,4,4,"(5.641016, 7.2222757, 2.198708, 4.1372786, 12.589946, 9.8657, 1.6772947, 3.1060727, 7.5624337, 6.8321753)"
272,data/test/comic/IMP-1993-04-16-a-i0150.jpg,4,0,"(7.9904613, 7.3948517, 4.8676805, 6.3188105, 4.533052, 3.2654586, 2.0242891, 7.603015, 3.301217, 3.1385617)"
